datetime	c73159	c73160	c73163	c73164	c73165	c73166	c73167	c73168	c73169	c73170
2018-07-23 21:00:00	286	236	45	74	178	281	372	392	262	221
2018-07-23 22:00:00	178	357	31	40	274	313	366	386	65	121
2018-07-23 23:00:00	188	177	17	29	253	295	229	197	68	87
2018-07-24 00:00:00	135	98	11	32	102	83	193	194	44	82
2018-07-24 01:00:00	35	41	9	31	83	102	144	120	30	38
2018-07-24 02:00:00	11	22	6	47	25	37	36	52	15	25
2018-07-24 03:00:00	10	31	9	3	28	17	41	21	4	11
2018-07-24 04:00:00	26	27	15	19	20	16	16	36	9	13
2018-07-24 05:00:00	36	62	8	7	43	35	59	82	30	27
2018-07-24 06:00:00	125	110	21	17	104	88	239	433	106	90
2018-07-24 07:00:00	139	180	45	54	185	290	541	535	228	198
2018-07-24 08:00:00	225	295	89	130	584	467	508	592	277	203
2018-07-24 09:00:00	188	156	146	164	445	522	565	458	433	232
2018-07-24 10:00:00	219	226	206	242	690	575	797	812	546	406
2018-07-24 11:00:00	449	375	254	259	877	942	964	1020	733	636
2018-07-24 12:00:00	284	435	256	205	766	931	1162	916	725	582
2018-07-24 13:00:00	288	443	296	244	676	1021	1088	980	788	575
2018-07-24 14:00:00	471	295	304	314	703	1067	1097	1054	730	496
2018-07-24 15:00:00	408	307	265	244	788	943	1067	1045	707	711
2018-07-24 16:00:00	384	321	266	197	595	1134	1310	988	632	542
2018-07-24 17:00:00	511	440	218	140	801	1010	1281	1135	644	483
2018-07-24 18:00:00	481	602	179	172	831	1057	1022	1003	427	343
2018-07-24 19:00:00	788	113	176	157	1056	1046	755	751	450	371
2018-07-24 20:00:00	406	88	154	127	1226	1196	660	579	333	391
2018-07-24 21:00:00	353	286	94	105	299	375	335	317	222	251
2018-07-24 22:00:00	431	420	45	48	324	303	234	239	118	153
2018-07-24 23:00:00	212	209	23	60	242	222	239	238	76	73
2018-07-25 00:00:00	97	137	18	23	134	116	106	95	42	74
2018-07-25 01:00:00	57	39	10	46	139	176	113	123	25	54
2018-07-25 02:00:00	28	45	13	14	32	80	37	36	19	30
2018-07-25 03:00:00	20	30	9	24	36	20	7	22	4	11
2018-07-25 04:00:00	22	33	32	9	13	24	11	31	16	18
2018-07-25 05:00:00	42	43	18	4	47	59	80	85	32	25
2018-07-25 06:00:00	147	171	20	14	84	108	445	407	97	54
2018-07-25 07:00:00	126	164	46	55	235	219	565	639	246	169
2018-07-25 08:00:00	160	237	118	140	500	553	457	450	292	195
2018-07-25 09:00:00	222	301	180	181	704	498	507	475	436	276
2018-07-25 10:00:00	344	327	197	202	573	816	849	739	563	280
2018-07-25 11:00:00	298	390	237	292	789	741	781	783	827	717
2018-07-25 12:00:00	579	387	247	233	800	989	897	812	744	754
2018-07-25 13:00:00	481	228	278	187	441	792	1074	1077	674	561
2018-07-25 14:00:00	352	392	266	176	751	1134	1326	1147	660	515
2018-07-25 15:00:00	630	382	268	280	1051	984	1219	910	684	603
2018-07-25 16:00:00	505	783	274	199	1013	1053	1450	1179	664	520
2018-07-25 17:00:00	517	577	214	162	775	1173	1268	924	581	495
2018-07-25 18:00:00	578	293	168	194	1014	1298	863	904	510	362
2018-07-25 19:00:00	402	798	157	150	1117	1059	678	702	359	355
2018-07-25 20:00:00	395	846	142	106	1271	954	566	567	384	300
2018-07-25 21:00:00	447	403	58	107	319	357	419	416	305	211
2018-07-25 22:00:00	497	260	67	102	293	358	388	383	168	115
2018-07-25 23:00:00	318	309	47	65	282	321	486	485	100	138
2018-07-26 00:00:00	444	332	28	82	337	258	523	491	97	104
2018-07-26 01:00:00	158	125	32	70	257	268	375	357	36	48
2018-07-26 02:00:00	82	120	51	53	155	116	189	200	52	47
2018-07-26 03:00:00	52	57	24	48	124	76	139	103	13	48
2018-07-26 04:00:00	49	35	18	25	61	71	72	82	28	33
2018-07-26 05:00:00	12	132	13	8	86	52	87	63	34	20
2018-07-26 06:00:00	106	82	22	14	185	116	500	608	174	113
2018-07-26 07:00:00	45	151	58	60	171	292	551	782	202	149
2018-07-26 08:00:00	156	225	74	113	532	394	506	546	213	182
2018-07-26 09:00:00	95	169	161	164	631	669	559	497	362	274
2018-07-26 10:00:00	276	229	229	197	779	754	776	735	628	425
2018-07-26 11:00:00	361	287	318	347	815	1368	830	892	733	532
2018-07-26 12:00:00	231	315	254	215	947	1089	977	975	708	659
2018-07-26 13:00:00	445	260	300	261	765	1098	1226	1104	661	645
2018-07-26 14:00:00	537	522	258	245	1046	933	1104	1099	753	607
2018-07-26 15:00:00	461	268	315	238	814	1047	1283	1097	622	721
2018-07-26 16:00:00	287	453	347	218	1082	921	1261	1171	518	507
2018-07-26 17:00:00	417	369	187	152	909	946	1506	1306	560	494
2018-07-26 18:00:00	594	680	169	158	935	1063	963	974	509	314
2018-07-26 19:00:00	615	489	169	134	881	989	667	653	397	371
2018-07-26 20:00:00	69	527	177	141	1252	1606	627	610	299	288
2018-07-26 21:00:00	487	94	93	109	296	504	479	427	290	257
2018-07-26 22:00:00	105	397	80	103	360	338	468	474	159	167
2018-07-26 23:00:00	331	255	40	53	347	282	472	463	126	214
2018-07-27 00:00:00	419	172	52	121	218	264	470	416	71	144
2018-07-27 01:00:00	201	176	47	78	199	216	437	416	87	89
2018-07-27 02:00:00	68	113	31	53	103	143	256	264	36	86
2018-07-27 03:00:00	32	46	20	34	85	74	152	145	35	49
2018-07-27 04:00:00	17	36	45	42	44	50	67	63	23	44
2018-07-27 05:00:00	19	42	18	8	40	67	88	89	35	36
2018-07-27 06:00:00	100	146	23	24	104	148	390	411	121	68
2018-07-27 07:00:00	99	199	61	68	197	274	580	709	188	137
2018-07-27 08:00:00	230	333	97	126	458	279	590	610	217	196
2018-07-27 09:00:00	207	104	151	164	529	550	660	641	389	237
2018-07-27 10:00:00	204	291	217	227	784	841	634	620	583	419
2018-07-27 11:00:00	237	213	207	279	877	783	834	840	777	551
2018-07-27 12:00:00	267	299	330	248	876	813	936	928	680	833
2018-07-27 13:00:00	386	266	269	224	666	968	1001	874	707	524
2018-07-27 14:00:00	423	259	254	219	770	699	1036	943	670	572
2018-07-27 15:00:00	465	338	288	227	939	1010	1197	1145	668	604
2018-07-27 16:00:00	694	531	225	182	668	960	1011	992	640	692
2018-07-27 17:00:00	604	631	214	162	662	921	1007	886	633	460
2018-07-27 18:00:00	732	553	155	147	971	1065	853	833	497	341
2018-07-27 19:00:00	610	504	206	154	1294	1182	646	600	435	359
2018-07-27 20:00:00	644	548	174	188	1178	1332	622	638	335	351
2018-07-27 21:00:00	546	641	126	137	427	482	477	479	349	282
2018-07-27 22:00:00	386	596	126	161	363	568	677	610	204	186
2018-07-27 23:00:00	190	943	93	179	448	551	757	727	236	211
2018-07-28 00:00:00	562	507	115	216	412	391	962	769	140	274
2018-07-28 01:00:00	464	259	114	207	483	539	880	867	113	265
2018-07-28 02:00:00	438	182	82	144	376	337	827	868	68	177
2018-07-28 03:00:00	177	170	59	83	284	320	679	566	60	172
2018-07-28 04:00:00	94	122	74	69	158	151	252	264	47	137
2018-07-28 05:00:00	65	70	28	9	60	58	84	131	26	40
2018-07-28 06:00:00	53	73	9	6	32	39	143	116	49	28
2018-07-28 07:00:00	179	154	9	11	85	130	226	291	51	49
2018-07-28 08:00:00	570	396	35	36	335	192	213	267	109	121
2018-07-28 09:00:00	194	226	113	103	431	321	363	354	258	149
2018-07-28 10:00:00	823	431	158	140	539	603	528	512	573	402
2018-07-28 11:00:00	746	943	182	180	813	861	877	855	677	578
2018-07-28 12:00:00	838	865	195	143	919	965	930	894	600	718
2018-07-28 13:00:00	719	695	275	175	799	844	988	913	674	516
2018-07-28 14:00:00	495	550	244	177	769	1060	1203	1035	668	542
2018-07-28 15:00:00	537	882	212	198	692	1009	1417	1222	512	537
2018-07-28 16:00:00	600	776	186	156	652	1211	1010	932	486	457
2018-07-28 17:00:00	1151	155	180	124	643	827	1124	855	473	412
2018-07-28 18:00:00	833	239	184	124	687	1040	807	808	364	290
2018-07-28 19:00:00	841	817	175	109	709	737	648	648	402	309
2018-07-28 20:00:00	809	630	155	123	621	446	556	558	438	341
2018-07-28 21:00:00	621	466	126	120	475	500	568	537	384	254
2018-07-28 22:00:00	386	752	128	150	430	433	688	678	291	228
2018-07-28 23:00:00	503	573	110	147	580	569	832	793	295	338
2018-07-29 00:00:00	506	459	153	207	559	544	970	791	202	229
2018-07-29 01:00:00	315	372	91	203	497	599	828	765	149	241
2018-07-29 02:00:00	580	310	137	297	536	495	991	909	140	342
2018-07-29 03:00:00	203	263	132	130	409	477	577	634	94	324
2018-07-29 04:00:00	134	298	98	117	346	536	319	397	91	248
2018-07-29 05:00:00	72	101	33	26	109	186	110	116	44	94
2018-07-29 06:00:00	23	72	4	5	74	86	26	28	27	20
2018-07-29 07:00:00	78	87	4	2	66	116	63	60	35	21
2018-07-29 08:00:00	111	129	27	7	75	112	52	49	41	61
2018-07-29 09:00:00	319	296	48	39	211	197	128	169	93	108
2018-07-29 10:00:00	453	549	35	50	204	231	209	226	166	122
2018-07-29 11:00:00	448	242	89	65	305	373	370	359	325	304
2018-07-29 12:00:00	325	322	114	72	369	513	449	406	391	338
2018-07-29 13:00:00	361	330	110	72	433	664	505	517	389	333
2018-07-29 14:00:00	616	470	118	138	501	472	618	599	409	486
2018-07-29 15:00:00	642	508	158	128	428	489	643	571	436	334
2018-07-29 16:00:00	550	346	163	149	427	575	655	638	419	341
2018-07-29 17:00:00	492	456	125	137	405	744	651	674	336	389
2018-07-29 18:00:00	473	698	146	96	491	522	572	558	401	327
2018-07-29 19:00:00	557	453	125	125	378	464	436	439	332	316
2018-07-29 20:00:00	359	402	104	94	407	457	384	375	296	369
2018-07-29 21:00:00	474	238	76	61	264	314	207	238	315	205
2018-07-29 22:00:00	166	152	50	51	272	194	197	223	151	116
2018-07-29 23:00:00	126	130	28	54	193	189	177	163	93	80
2018-07-30 00:00:00	48	94	22	63	113	72	188	174	45	52
2018-07-30 01:00:00	40	41	20	61	54	74	56	76	24	44
2018-07-30 02:00:00	38	35	30	43	45	19	24	31	19	27
2018-07-30 03:00:00	27	39	16	61	27	24	32	37	11	20
2018-07-30 04:00:00	47	17	45	31	20	11	33	46	12	28
2018-07-30 05:00:00	97	111	25	9	48	28	99	94	38	40
2018-07-30 06:00:00	152	245	25	24	106	129	140	159	136	75
2018-07-30 07:00:00	284	282	46	44	303	264	469	563	309	228
2018-07-30 08:00:00	579	655	95	112	503	445	584	595	242	204
2018-07-30 09:00:00	429	428	107	171	672	531	619	566	420	306
2018-07-30 10:00:00	388	498	172	196	805	801	683	687	711	406
2018-07-30 11:00:00	640	569	238	202	1098	1147	720	806	889	581
2018-07-30 12:00:00	498	526	272	279	780	1100	914	978	851	717
2018-07-30 13:00:00	408	472	277	239	830	1266	1132	1116	707	499
2018-07-30 14:00:00	552	498	286	247	913	1011	1217	1001	613	609
2018-07-30 15:00:00	446	321	163	136	846	895	1015	1045	658	652
2018-07-30 16:00:00	460	368	240	174	948	1239	1098	1051	706	673
2018-07-30 17:00:00	437	231	160	140	842	1052	1338	1204	604	556
2018-07-30 18:00:00	620	410	191	154	988	1056	700	681	503	524
2018-07-30 19:00:00	688	441	128	102	920	955	537	511	408	304
2018-07-30 20:00:00	689	243	143	115	597	689	492	493	324	393
2018-08-02 21:00:00	322	487	73	122	361	489	338	333	257	299
2018-08-02 22:00:00	234	205	87	73	310	408	288	325	173	140
2018-08-02 23:00:00	287	292	23	62	291	324	246	269	109	132
2018-08-03 00:00:00	140	156	11	33	170	218	291	265	52	83
2018-08-03 01:00:00	87	88	17	35	102	161	221	232	47	51
2018-08-03 02:00:00	45	52	25	41	45	46	183	205	27	31
2018-08-03 03:00:00	45	69	15	13	63	59	170	179	20	35
2018-08-03 04:00:00	44	46	19	21	105	64	75	94	27	60
2018-08-03 05:00:00	23	60	10	6	44	52	76	106	27	29
2018-08-03 06:00:00	103	144	29	25	87	67	163	153	150	121
2018-08-03 07:00:00	199	374	54	83	319	309	541	661	236	156
2018-08-03 08:00:00	396	454	88	113	494	464	494	511	336	234
2018-08-03 09:00:00	216	140	174	195	712	907	585	557	458	269
2018-08-03 10:00:00	131	301	278	251	945	639	636	591	717	327
2018-08-03 11:00:00	267	403	261	282	917	958	1011	924	819	738
2018-08-03 12:00:00	427	490	256	238	957	850	1017	970	879	715
2018-08-03 13:00:00	660	537	293	197	806	1259	1122	1092	852	693
2018-08-03 14:00:00	317	455	289	198	945	1257	1351	1139	679	574
2018-08-03 15:00:00	414	250	270	236	695	1398	1540	1407	760	788
2018-08-03 16:00:00	383	472	305	247	1251	946	1416	1271	661	603
2018-08-03 17:00:00	503	419	184	171	842	1109	1079	777	711	590
2018-08-03 18:00:00	649	638	269	183	832	1057	816	773	517	401
2018-08-03 19:00:00	594	573	194	186	937	2101	603	630	551	336
2018-08-03 20:00:00	762	345	193	146	1709	1479	761	665	431	378
2018-08-03 21:00:00	92	868	117	108	397	711	658	577	313	258
2018-08-03 22:00:00	726	252	136	165	432	483	597	545	284	253
2018-08-03 23:00:00	637	485	123	163	370	680	971	958	207	285
2018-08-04 00:00:00	457	386	90	131	442	520	790	874	194	260
2018-08-04 01:00:00	473	332	83	137	334	420	758	730	140	199
2018-08-04 02:00:00	222	273	50	105	420	479	493	514	116	159
2018-08-04 03:00:00	114	125	45	83	221	422	469	496	65	104
2018-08-04 04:00:00	58	128	97	51	140	235	208	201	64	173
2018-08-04 05:00:00	58	47	43	8	83	63	88	91	30	54
2018-08-04 06:00:00	50	95	10	8	49	53	133	134	57	23
2018-08-04 07:00:00	68	102	16	14	91	154	246	248	73	74
2018-08-04 08:00:00	152	129	38	20	224	240	229	243	169	172
2018-08-04 09:00:00	78	108	61	59	519	429	223	168	223	122
2018-08-04 10:00:00	101	55	83	72	601	668	456	455	410	363
2018-08-04 11:00:00	258	250	134	125	719	785	608	559	484	327
2018-08-04 12:00:00	294	198	149	147	1124	953	880	833	666	435
2018-08-04 13:00:00	486	783	238	319	560	1064	1061	1090	628	742
2018-08-04 14:00:00	154	192	140	204	907	1106	1328	1243	640	566
2018-08-04 15:00:00	379	696	264	130	920	1096	1158	1127	597	640
2018-08-04 16:00:00	470	407	166	162	777	837	1194	1087	509	510
2018-08-04 17:00:00	516	501	187	163	707	1013	1268	1199	519	436
2018-08-04 18:00:00	453	636	168	134	735	833	722	713	435	426
2018-08-04 19:00:00	722	201	134	136	665	699	810	791	422	373
2018-08-04 20:00:00	442	338	88	92	723	657	717	799	454	347
2018-08-04 21:00:00	442	396	107	68	564	621	685	666	296	278
2018-08-04 22:00:00	322	343	105	134	473	515	709	769	340	195
2018-08-04 23:00:00	407	559	150	126	554	693	925	972	329	217
2018-08-05 00:00:00	404	540	148	128	543	675	902	902	224	200
2018-08-05 01:00:00	410	373	151	156	489	710	1005	865	221	219
2018-08-05 02:00:00	250	276	126	148	505	682	848	712	105	232
2018-08-05 03:00:00	206	220	73	121	480	560	728	712	106	263
2018-08-05 04:00:00	104	170	92	84	250	448	371	302	81	247
2018-08-05 05:00:00	95	105	46	21	130	210	99	83	46	96
2018-08-05 06:00:00	53	69	7	7	57	81	59	72	37	25
2018-08-05 07:00:00	76	128	9	9	113	72	120	163	37	45
2018-08-05 08:00:00	102	161	36	43	162	168	144	161	57	97
2018-08-05 09:00:00	251	144	66	61	306	209	153	152	148	86
2018-08-05 10:00:00	343	571	97	126	302	300	264	278	210	175
2018-08-05 11:00:00	274	343	120	59	384	518	439	443	506	339
2018-08-05 12:00:00	493	626	145	126	560	741	514	529	377	450
2018-08-05 13:00:00	580	609	188	95	548	707	672	713	412	359
2018-08-05 14:00:00	765	392	129	114	492	652	863	800	544	339
2018-08-05 15:00:00	233	419	144	138	607	879	622	590	407	390
2018-08-05 16:00:00	225	579	133	106	696	687	730	736	420	466
2018-08-05 17:00:00	624	470	145	122	570	747	1121	1119	373	402
2018-08-05 18:00:00	576	249	166	115	468	633	515	581	375	324
2018-08-05 19:00:00	297	290	85	86	424	418	317	343	306	258
2018-08-05 20:00:00	180	181	75	86	812	757	319	342	319	230
2018-08-05 21:00:00	123	196	53	47	323	325	275	292	266	204
2018-08-05 22:00:00	234	100	32	60	271	263	203	207	124	106
2018-08-05 23:00:00	99	80	29	34	141	118	185	170	94	69
2018-08-06 00:00:00	50	51	13	32	64	44	121	105	43	59
2018-08-06 01:00:00	55	58	21	40	56	77	114	104	17	21
2018-08-06 02:00:00	37	38	26	36	10	40	21	12	11	25
2018-08-06 03:00:00	12	18	25	22	9	9	23	21	11	15
2018-08-06 04:00:00	27	18	21	32	15	24	27	32	10	19
2018-08-06 05:00:00	108	80	25	9	38	30	94	103	25	34
2018-08-06 06:00:00	218	179	22	20	158	87	236	298	128	114
2018-08-06 07:00:00	216	259	63	65	318	270	426	475	329	197
2018-08-06 08:00:00	465	345	86	127	537	511	627	663	454	375
2018-08-06 09:00:00	243	331	153	169	607	891	766	752	492	453
2018-08-06 10:00:00	402	315	277	222	891	1065	956	947	849	516
2018-08-06 11:00:00	501	345	333	312	982	1265	1369	1226	1043	1044
2018-08-06 12:00:00	359	331	266	224	928	1140	1365	1242	1120	577
2018-08-06 13:00:00	812	531	271	285	1054	1029	1426	1336	923	754
2018-08-06 14:00:00	740	342	288	207	905	1218	1470	1349	910	730
2018-08-06 15:00:00	340	749	286	217	1037	1284	1522	1276	1011	777
2018-08-06 16:00:00	371	481	294	265	1233	1323	1613	1557	888	785
2018-08-06 17:00:00	476	370	159	210	697	827	1236	1042	730	612
2018-08-06 18:00:00	550	339	227	166	867	673	851	817	574	492
2018-08-06 19:00:00	366	306	164	171	553	716	801	835	441	450
2018-08-06 20:00:00	360	268	120	105	599	566	512	480	342	350
2018-08-06 21:00:00	315	215	61	63	318	309	347	312	251	216
2018-08-06 22:00:00	168	198	36	58	207	318	213	203	109	126
2018-08-06 23:00:00	83	110	20	38	189	242	113	122	96	110
2018-08-07 00:00:00	81	73	11	41	105	96	94	89	39	43
2018-08-07 01:00:00	36	44	9	22	77	119	87	100	41	57
2018-08-07 02:00:00	48	38	11	20	39	60	32	38	13	16
2018-08-07 03:00:00	25	25	9	2	11	18	49	52	23	23
2018-08-07 04:00:00	8	8	14	13	9	7	36	24	6	15
2018-08-07 05:00:00	35	48	9	8	39	58	55	74	25	16
2018-08-07 06:00:00	114	67	21	22	146	94	239	279	153	119
2018-08-07 07:00:00	300	210	45	73	261	289	356	302	304	177
2018-08-07 08:00:00	502	207	80	110	532	485	560	564	406	260
2018-08-07 09:00:00	159	325	202	180	792	633	879	923	500	347
2018-08-07 10:00:00	244	209	274	219	844	871	1042	938	600	563
2018-08-07 11:00:00	435	384	287	305	1190	964	1163	1138	722	817
2018-08-07 12:00:00	512	361	258	217	986	914	1345	1334	852	776
2018-08-07 13:00:00	400	397	263	194	790	1222	1320	1274	705	683
2018-08-07 14:00:00	465	362	321	226	973	964	1551	1401	784	738
2018-08-07 15:00:00	477	349	309	179	804	1203	1798	1325	957	767
2018-08-07 16:00:00	339	342	294	265	1103	1213	1570	1356	640	608
2018-08-07 17:00:00	405	453	192	170	765	1279	1329	971	826	627
2018-08-07 18:00:00	613	337	205	164	1021	1212	1070	1015	521	452
2018-08-07 19:00:00	787	380	172	101	988	1135	691	623	431	426
2018-08-07 20:00:00	556	670	149	156	1707	1354	548	541	316	341
2018-08-07 21:00:00	182	267	61	80	364	430	408	433	254	247
2018-08-07 22:00:00	299	190	65	111	240	397	287	253	145	160
2018-08-07 23:00:00	117	131	25	48	211	232	227	235	80	87
2018-08-08 00:00:00	87	140	19	21	89	93	151	158	65	75
2018-08-08 01:00:00	87	106	74	49	81	73	124	119	27	50
2018-08-08 02:00:00	6	20	25	33	29	38	30	30	12	43
2018-08-08 03:00:00	41	39	14	20	24	21	17	15	16	22
2018-08-08 04:00:00	24	48	11	12	40	31	16	38	19	45
2018-08-08 05:00:00	68	56	13	7	68	40	91	119	38	35
2018-08-08 06:00:00	167	158	32	16	156	110	243	285	139	136
2018-08-08 07:00:00	197	251	47	52	222	262	678	823	284	202
2018-08-08 08:00:00	399	387	101	119	596	371	738	752	412	259
2018-08-08 09:00:00	452	403	227	168	594	542	746	692	492	225
2018-08-08 10:00:00	613	527	167	197	741	634	802	699	667	466
2018-08-08 11:00:00	502	512	244	342	827	1027	982	1068	723	588
2018-08-08 12:00:00	516	489	232	247	958	1162	1173	1138	885	630
2018-08-08 13:00:00	922	581	253	188	571	861	1119	1066	885	682
2018-08-08 14:00:00	550	340	229	214	772	1070	1385	1312	844	621
2018-08-08 15:00:00	530	377	193	208	580	898	906	772	592	486
2018-08-08 16:00:00	193	453	210	211	633	724	409	566	433	513
2018-08-08 17:00:00	421	248	141	156	935	576	384	549	419	372
2018-08-08 18:00:00	357	326	129	145	737	609	215	438	378	325
2018-08-08 19:00:00	378	427	95	90	657	604	224	239	244	275
2018-08-08 20:00:00	336	144	129	75	572	425	128	181	229	299
2018-08-10 21:00:00	292	265	85	66	315	389	197	217	262	204
2018-08-10 22:00:00	167	310	102	94	312	409	183	273	194	136
2018-08-10 23:00:00	170	262	95	63	308	401	205	339	206	186
2018-08-11 00:00:00	209	171	73	85	291	374	211	243	109	136
2018-08-11 01:00:00	146	153	99	42	275	474	173	130	87	85
2018-08-11 02:00:00	148	103	120	61	254	355	132	151	71	136
2018-08-11 03:00:00	67	59	66	32	226	160	98	179	43	107
2018-08-11 04:00:00	80	106	62	41	234	153	16	35	27	104
2018-08-11 05:00:00	13	6	16	12	65	53	28	21	11	36
2018-08-11 06:00:00	103	150	9	9	47	26	28	49	38	25
2018-08-11 07:00:00	184	131	11	24	107	150	77	127	52	62
2018-08-11 08:00:00	238	143	28	28	231	686	81	73	103	68
2018-08-11 09:00:00	444	320	84	98	554	430	124	99	224	81
2018-08-11 10:00:00	481	390	128	100	478	565	393	366	331	162
2018-08-11 11:00:00	329	330	143	119	778	593	275	293	521	265
2018-08-11 12:00:00	624	194	105	167	671	663	412	371	509	365
2018-08-11 13:00:00	561	285	136	171	783	492	371	482	375	340
2018-08-11 14:00:00	477	334	113	149	628	714	521	475	411	233
2018-08-11 15:00:00	438	117	132	126	677	551	483	653	328	281
2018-08-11 16:00:00	337	348	128	112	601	575	267	430	290	294
2018-08-11 17:00:00	264	345	120	84	619	600	143	393	325	275
2018-08-11 18:00:00	401	402	127	128	512	455	224	288	301	239
2018-08-11 19:00:00	432	178	78	100	603	505	215	225	275	276
2018-08-11 20:00:00	209	358	90	59	660	662	250	323	233	246
2018-08-11 21:00:00	235	427	65	61	336	354	103	122	248	131
2018-08-11 22:00:00	300	279	101	42	395	371	153	162	216	139
2018-08-11 23:00:00	308	194	102	96	375	384	239	277	158	115
2018-08-12 00:00:00	337	150	111	67	367	403	231	326	125	143
2018-08-12 01:00:00	360	103	146	65	341	521	255	251	136	104
2018-08-12 02:00:00	131	163	123	65	362	355	196	305	51	209
2018-08-12 03:00:00	96	140	58	53	298	320	215	282	30	215
2018-08-12 04:00:00	76	110	86	69	356	246	91	134	38	225
2018-08-12 05:00:00	49	52	22	10	71	65	37	23	18	91
2018-08-12 06:00:00	37	20	16	9	47	49	14	22	12	35
2018-08-12 07:00:00	30	54	6	6	81	85	7	18	40	23
2018-08-12 08:00:00	91	23	5	8	90	130	27	25	45	48
2018-08-12 09:00:00	89	47	14	31	165	127	66	35	61	30
2018-08-12 10:00:00	152	115	51	53	200	236	78	60	144	139
2018-08-12 11:00:00	257	161	76	71	399	347	151	130	291	240
2018-08-12 12:00:00	589	120	55	89	444	311	176	163	336	316
2018-08-12 13:00:00	1007	139	64	87	532	438	189	278	302	224
2018-08-12 14:00:00	449	433	45	63	565	389	141	173	408	279
2018-08-12 15:00:00	188	160	32	58	526	267	95	150	218	267
2018-08-12 16:00:00	97	92	44	37	407	316	73	95	214	201
2018-08-12 17:00:00	55	65	33	74	396	366	117	153	337	252
2018-08-12 18:00:00	187	95	67	59	302	394	170	213	277	163
2018-08-12 19:00:00	193	105	43	49	330	256	89	203	209	184
2018-08-12 20:00:00	136	113	35	55	373	245	105	192	163	165
2018-08-12 21:00:00	112	146	16	23	192	156	54	59	131	98
2018-08-12 22:00:00	85	85	32	17	147	132	47	48	107	53
2018-08-12 23:00:00	52	28	22	7	95	115	40	55	55	44
2018-08-13 00:00:00	16	17	17	2	70	64	17	31	16	36
2018-08-13 01:00:00	16	17	12	7	29	19	10	12	7	6
2018-08-13 02:00:00	17	1	13	5	8	10	4	10	11	16
2018-08-13 03:00:00	5	5	7	10	15	7	24	25	11	7
2018-08-13 04:00:00	7	18	11	9	10	9	12	15	5	16
2018-08-13 05:00:00	57	28	1	5	46	16	10	32	15	4
2018-08-13 06:00:00	121	124	13	16	155	89	90	80	78	36
2018-08-13 07:00:00	275	241	94	42	340	287	210	227	225	73
2018-08-13 08:00:00	226	98	127	58	405	480	311	243	331	199
2018-08-13 09:00:00	63	112	101	156	631	513	256	242	353	153
2018-08-13 10:00:00	171	45	164	184	574	739	372	381	477	362
2018-08-13 11:00:00	232	229	187	214	652	700	393	404	640	434
2018-08-13 12:00:00	217	289	144	208	777	561	371	632	534	532
2018-08-13 13:00:00	270	137	155	219	577	714	420	564	503	467
2018-08-13 14:00:00	226	207	172	272	729	577	292	454	457	327
2018-08-13 15:00:00	155	314	176	244	650	718	520	585	532	595
2018-08-13 16:00:00	303	172	194	183	798	737	418	543	514	534
2018-08-13 17:00:00	331	180	109	116	979	594	367	538	460	308
2018-08-13 18:00:00	126	324	138	112	650	496	237	271	384	251
2018-08-13 19:00:00	268	294	72	106	549	544	190	290	339	297
2018-08-13 20:00:00	259	239	47	37	544	684	124	173	151	231
2018-08-13 21:00:00	183	197	45	64	254	310	55	99	95	169
2018-08-13 22:00:00	143	72	21	36	170	168	42	85	85	80
2018-08-13 23:00:00	75	28	10	23	124	93	26	28	32	37
2018-08-14 00:00:00	62	14	12	10	47	59	11	30	7	11
2018-08-14 01:00:00	16	10	15	6	28	38	27	19	17	11
2018-08-14 02:00:00	15	0	10	5	12	5	20	3	3	8
2018-08-14 03:00:00	5	8	4	7	20	6	8	4	5	10
2018-08-14 04:00:00	4	16	3	15	18	3	10	20	4	8
2018-08-14 05:00:00	81	26	6	15	66	27	15	11	21	10
2018-08-14 06:00:00	93	121	10	12	212	125	34	47	93	53
2018-08-14 07:00:00	247	164	106	61	365	379	318	369	270	109
2018-08-14 08:00:00	225	137	138	79	517	502	313	255	380	155
2018-08-14 09:00:00	254	170	142	169	533	493	403	282	349	164
2018-08-14 10:00:00	236	165	102	198	511	415	416	441	436	260
2018-08-14 11:00:00	176	279	236	220	604	680	372	536	527	429
2018-08-14 12:00:00	289	197	136	177	630	569	367	594	468	323
2018-08-14 13:00:00	266	260	136	263	728	596	368	395	497	376
2018-08-14 14:00:00	205	342	167	297	668	786	409	490	500	305
2018-08-14 15:00:00	270	248	187	186	664	795	352	594	432	458
2018-08-14 16:00:00	256	301	151	174	733	533	340	547	502	687
2018-08-14 17:00:00	277	208	152	125	665	435	282	471	391	485
2018-08-14 18:00:00	329	178	111	89	618	478	247	415	349	469
2018-08-14 19:00:00	246	215	76	138	552	400	192	272	283	371
2018-08-14 20:00:00	216	162	91	105	514	386	170	166	230	303
2018-08-14 21:00:00	215	202	56	40	298	243	120	140	150	118
2018-08-14 22:00:00	154	121	34	45	231	193	112	81	116	94
2018-08-14 23:00:00	115	71	30	30	148	194	66	84	54	44
2018-08-15 00:00:00	52	53	26	4	94	60	19	69	19	41
2018-08-15 01:00:00	6	42	20	26	72	70	12	26	22	10
2018-08-15 02:00:00	12	36	5	33	32	17	6	13	7	12
2018-08-15 03:00:00	6	35	4	23	35	7	2	7	6	7
2018-08-15 04:00:00	11	8	7	2	57	13	8	16	7	10
